# Version 1.8.0 / 2024-07-22,,Changes since last version are marked with a yellow background / Änderungen seit der letzten Version sind mit einem gelben Hintergrund markiert.,,,,,,,,
Type,Group,Source,Destination,Filter,Title,Parent,Title DE,Parent DE,Last Update (Version),Last Update (Date)
taxonomy,,ausstattung->moebliert:moeb:TEIL,property-feature,,partly furnished,,teilmöbliert,,,
taxonomy,,ausstattung->moebliert:moeb:VOLL,property-feature,,ready-furnished,,vollmöbliert,,,
taxonomy,,ausstattung->rollstuhlgerecht,property-feature,,wheelchair-accessible,,rollstuhlgerecht,,,
taxonomy,,ausstattung->kabel_sat_tv,property-feature,,Cable/Satellite TV,,Kabel/Sat-TV,,,
taxonomy,,ausstattung->dvbt,property-feature,,Terrestrial Video Broadcasting,,DVBT-Empfang,,,
taxonomy,,ausstattung->barrierefrei,property-feature,,barrier-free,,barrierefrei,,,
taxonomy,,ausstattung->sauna,property-feature,,Sauna,,Sauna,,,
taxonomy,,ausstattung->swimmingpool,property-feature,,Swimming Pool,,Swimmingpool,,,
taxonomy,,ausstattung->wasch_trockenraum,property-feature,,Washing/Drying Room,,Wasch-/Trockenraum,,,
taxonomy,,ausstattung->wintergarten,property-feature,,Winter Garden,,Wintergarten,,,
taxonomy,,ausstattung->dv_verkabelung,property-feature,,Computer Cabling,,DV-Verkabelung,,,
taxonomy,,ausstattung->rampe,property-feature,,Ramp,,Rampe,,,
taxonomy,,ausstattung->hebebuehne,property-feature,,Service Lift,,Hebebühne,,,
taxonomy,,ausstattung->kran,property-feature,,Crane,,Kran,,,
taxonomy,,ausstattung->gastterrasse,property-feature,,Guest Terrace,,Gastterrasse,,,
taxonomy,,ausstattung->kantine_cafeteria,property-feature,,Cafeteria,,Kantine / Cafeteria,,,
taxonomy,,ausstattung->teekueche,property-feature,,Tea Kitchen,,Teeküche,,,
taxonomy,,ausstattung->angeschl_gastronomie,property-feature,,Connected Gastronomy,,angeschl. Gastronomie,,,
taxonomy,,ausstattung->brauereibindung,property-feature,,Brewery Commitment,,Brauereibindung,,,
taxonomy,,ausstattung->sporteinrichtungen,property-feature,,Sports Facilities,,Sporteinrichtungen,,,
taxonomy,,ausstattung->wellnessbereich,property-feature,,Spa,,Wellnessbereich,,,
taxonomy,,ausstattung->telefon_ferienimmobilie,property-feature,,Phone in place (Holiday Property),,Telefon vorhanden (Ferienimmobilie),,,
taxonomy,,ausstattung->breitband_zugang,property-feature,,Broadband Internet Access,,Breitband-Internetzugang,,,
taxonomy,,ausstattung->umts_empfang,property-feature,,UMTS reception,,UMTS-Empfang,,,
taxonomy,,ausstattung->sicherheitstechnik,property-feature,,Security Technology,,Sicherheitstechnik,,,
taxonomy,,ausstattung->unterkellert:keller:JA,property-feature,,Basement,,Keller,,,
#taxonomy,,ausstattung->unterkellert:keller:NEIN,property-feature,,no Basement,,kein Keller,,1.3.0,2017-04-06
taxonomy,,ausstattung->unterkellert:keller:TEIL,property-feature,,Underground Level (partly),,teilunterkellert,,,
taxonomy,,ausstattung->abstellraum,property-feature,,Storeroom,,Abstellraum,,,
taxonomy,,ausstattung->fahrradraum,property-feature,,Bicycle Room,,Fahrradraum,,,
taxonomy,,ausstattung->rolladen,property-feature,,Shutters,,Rollläden,,1.1.9,2016-07-15
taxonomy,,ausstattung->dachform:KRUEPPELWALMDACH,property-feature,,Half-hip Roof,,Krüppelwalmdach,,,
taxonomy,,ausstattung->dachform:MANSARDDACH,property-feature,,Gambrel Roof,,Mansarddach,,,
taxonomy,,ausstattung->dachform:PULTDACH,property-feature,,Monopitch Roof,,Pultdach,,,
taxonomy,,ausstattung->dachform:SATTELDACH,property-feature,,Gabled Roof,,Satteldach,,,
taxonomy,,ausstattung->dachform:WALMDACH,property-feature,,Hip Roof,,Walmdach,,,
taxonomy,,ausstattung->dachform:FLACHDACH,property-feature,,Flat Roof,,Flachdach,,,
taxonomy,,ausstattung->dachform:PYRAMIDENDACH,property-feature,,Pyramid Roof,,Pyramidendach,,,
taxonomy,,ausstattung->bauweise:MASSIV,property-feature,,Massive Construction,,Massivbauweise,,,
taxonomy,,ausstattung->bauweise:FERTIGTEILE,property-feature,,Finished Part Construction,,Fertigteil-Bauweise,,,
taxonomy,,ausstattung->bauweise:HOLZ,property-feature,,Timber Construction,,Holzbauweise,,,
taxonomy,,ausstattung->ausbaustufe:BAUSATZHAUS,property-feature,,Building Kit House,,Bausatzhaus,,,
taxonomy,,ausstattung->ausbaustufe:AUSBAUHAUS,property-feature,,Bare-bones House,,Ausbauhaus,,,
taxonomy,,ausstattung->ausbaustufe:SCHLUESSELFERTIGMITKELLER,property-feature,,Turnkey ready with Basement,,schlüsselfertig mit Keller,,,
taxonomy,,ausstattung->ausbaustufe:SCHLUESSELFERTIGOHNEBODENPLATTE,property-feature,,Turnkey ready without Base Plate,,schlüsselfertig ohne Bodenplatte,,,
taxonomy,,ausstattung->ausbaustufe:SCHLUESSELFERTIGMITBODENPLATTE,property-feature,,Turnkey ready with Base Plate,,schlüsselfertig mit Bodenplatte,,,
taxonomy,,ausstattung->energietyp:PASSIVHAUS,property-feature,,Passive House,,Passivhaus,,,
taxonomy,,ausstattung->energietyp:NIEDRIGENERGIE,property-feature,,Low-energy House,,Niedrigenergiehaus,,,
taxonomy,,ausstattung->energietyp:NEUBAUSTANDARD,property-feature,,New Building Standard,,Neubaustandard,,,
taxonomy,,ausstattung->energietyp:KFW40,property-feature,,KFW40,,KFW40,,,
taxonomy,,ausstattung->energietyp:KFW60,property-feature,,KFW60,,KFW60,,,
taxonomy,,ausstattung->energietyp:KFW55,property-feature,,KFW55,,KFW55,,,
taxonomy,,ausstattung->energietyp:KFW70,property-feature,,KFW70,,KFW70,,,
taxonomy,,ausstattung->energietyp:MINERGIEBAUWEISE,property-feature,,MINERGIE Construction,,MINERGIE-Bauweise,,,
taxonomy,,ausstattung->energietyp:MINERGIE_ZERTIFIZIERT,property-feature,,MINERGIE Construction (Certified),,MINERGIE-Bauweise (zertifiziert),,,
taxonomy,,ausstattung->bibliothek,property-feature,,Library,,Bibliothek,,,
taxonomy,,ausstattung->dachboden,property-feature,,Attic,,Dachboden,,,
taxonomy,,ausstattung->gaestewc,property-feature,,Guest Toilet,,Gäste-WC,,1.1.1,2016-02-19
taxonomy,,ausstattung->gaeste_wc,property-feature,,Guest Toilet,,Gäste-WC,,,
taxonomy,,ausstattung->kabelkanaele,property-feature,,Cable Channels,,Kabelkanäle,,,
taxonomy,,ausstattung->seniorengerecht,property-feature,,senior-focused,,seniorengerecht,,,
taxonomy,,zustand_angaben->alter:alter_attr:ALTBAU,property-feature,,Old Building,,Altbau,,,
taxonomy,,zustand_angaben->alter:alter_attr:NEUBAU,property-feature,,New Building,,Neubau,,,
taxonomy,,zustand_angaben->erschliessung:erschl_attr:UNERSCHLOSSEN,property-feature,,undeveloped,,unerschlossen,,1.1.2,2016-03-30
taxonomy,,zustand_angaben->erschliessung:erschl_attr:TEILERSCHLOSSEN,property-feature,,partly developed,,teilerschlossen,,,
taxonomy,,zustand_angaben->erschliessung:erschl_attr:VOLLERSCHLOSSEN,property-feature,,fully developed,,vollerschlossen,,,
taxonomy,,zustand_angaben->erschliessung:erschl_attr:ORTSUEBLICHERSCHLOSSEN,property-feature,,developed customary in a place,,ortsüblich erschlossen,,,
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:GAS,property-feature,,Gas Connection developed,,Gasanschluss vorhanden,,1.5.0,2019-07-17
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:WASSER,property-feature,,Water Connection developed,,Wasseranschluss vorhanden,,1.5.0,2019-07-17
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:STROM,property-feature,,Power Connection developed,,Stromanschluss vorhanden,,1.5.0,2019-07-17
taxonomy,,zustand_angaben->erschliessung_umfang:erschl_attr:TK,property-feature,,Telecommunication developed,,TK-Anschluss vorhanden,,1.5.0,2019-07-17
taxonomy,,zustand_angaben->verkaufstatus:stand:RESERVIERT,property-feature,,Property is reserved,,Objekt ist reserviert,,,
taxonomy,,infrastruktur->zulieferung,property-feature,,Delivery,,Zulieferung,,,
taxonomy,,infrastruktur->ausblick:blick:FERNE,property-feature,,Panoramic View,,Fernblick,,,
taxonomy,,infrastruktur->ausblick:blick:SEE,property-feature,,Lake View,,Seeblick,,,
taxonomy,,infrastruktur->ausblick:blick:BERGE,property-feature,,Mountain View,,Bergblick,,,
taxonomy,,infrastruktur->ausblick:blick:MEER,property-feature,,Sea View,,Meerblick,,,
taxonomy,,verwaltung_objekt->wbs_sozialwohnung,property-feature,,WBS required,,Wohnberechtigungsschein erforderlich,,,
taxonomy,,verwaltung_objekt->vermietet,property-feature,,Property is currently rented,,Immobilie ist zurzeit vermietet,,,
taxonomy,,verwaltung_objekt->nichtraucher,property-feature,,Non-smoking Property,,Nichtraucher-Immobilie,,,
taxonomy,,verwaltung_objekt->haustiere,property-feature,,Pets permitted,,Haustiere erlaubt,,,
taxonomy,,verwaltung_objekt->geschlecht:geschl_attr:NUR_MANN,property-feature,,available for Men only,,nur für Männer verfügbar,,,
taxonomy,,verwaltung_objekt->geschlecht:geschl_attr:NUR_FRAU,property-feature,,available for Women only,,nur für Frauen verfügbar,,,
taxonomy,,verwaltung_objekt->denkmalgeschuetzt,property-feature,,listed on a Historic Register,,denkmalgeschützt,,,
taxonomy,,verwaltung_objekt->als_ferien,property-feature,,Leisure Time Use possible,,als Ferienimmobilie nutzbar,,,
taxonomy,,verwaltung_objekt->gewerbliche_nutzung,property-feature,,Commercial Use possible,,gewerbliche Nutzung möglich,,,
taxonomy,,verwaltung_objekt->hochhaus,property-feature,,Flat in Apartment Tower,,Wohnung in einem Hochhaus,,,
,,,,,,,,,,
taxonomy,,objektkategorie->vermarktungsart:ERBPACHT,property-status,,Leasehold,,Erbpacht,,1.1.9,2016-07-15
taxonomy,,objektkategorie->vermarktungsart:MIETE_PACHT,property-status,,For Rent,,Zu Vermieten,,,
taxonomy,,objektkategorie->vermarktungsart:KAUF,property-status,,For Sale,,Zu Verkaufen,,,
taxonomy,,objektkategorie->vermarktungsart:MIETE,property-status,,For Rent,,Zu Vermieten,,,
taxonomy,,objektkategorie->vermarktungsart:LEASING,property-status,,Leasing,,Leasing,,1.3.5,2017-10-26
,,,,,,,,,,
# Custom Fields,,,,,,,,,,
,,,,,,,,,,
custom_field,,preise->kaufpreis_pro_qm,REAL_HOMES_property_price,integer,,,,,1.7.2,2023-03-14
custom_field,,preise->mietpreis_pro_qm,REAL_HOMES_property_price,integer,,,,,1.7.2,2023-03-14
custom_field,,preise->gesamtbelastungnetto*,REAL_HOMES_property_price,integer,,,,,1.8.0,2024-07-22
custom_field,,preise->hauptmietzinsnetto*,REAL_HOMES_property_price,integer,,,,,1.8.0,2024-07-22
custom_field,,preise->gesamtmietenetto*,REAL_HOMES_property_price,integer,,,,,1.8.0,2024-07-22
custom_field,,preise->summemietenetto*,REAL_HOMES_property_price,integer,,,,,1.8.0,2024-07-22
custom_field,,preise->gesamtbelastungbrutto,REAL_HOMES_property_price,integer,,,,,1.5.0,2019-07-17
custom_field,,preise->erbpacht,REAL_HOMES_property_price,integer,,,,,1.6.6,2022-03-10
custom_field,,preise->pacht,REAL_HOMES_property_price,integer,,,,,1.6.6,2022-03-10
custom_field,,preise->pauschalmiete,REAL_HOMES_property_price,integer,,,,,1.6.6,2022-03-10
custom_field,,preise->gesamtmietebrutto,REAL_HOMES_property_price,integer,,,,,1.5.0,2019-07-17
custom_field,,preise->warmmiete,REAL_HOMES_property_price,integer,,,,,1.1.4,2016-06-13
custom_field,,preise->kaltmiete,REAL_HOMES_property_price,integer,,,,,1.1.4,2016-06-13
custom_field,,preise->nettokaltmiete,REAL_HOMES_property_price,integer,,,,,1.1.4,2016-06-13
custom_field,,preise->kaufpreisbrutto,REAL_HOMES_property_price,integer,,,,,1.6.6,2022-03-10
custom_field,,preise->kaufpreis:auf_anfrage:false,REAL_HOMES_property_price,integer,,,,,1.6.6,2022-03-10
custom_field,,preise->kaufpreis,REAL_HOMES_property_price,integer,,,,,1.6.6,2022-03-10
,,,,,,,,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:TAG,REAL_HOMES_property_price_postfix,,per day,,pro Tag,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:WOCHE,REAL_HOMES_property_price_postfix,,per week,,pro Woche,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:MONAT,REAL_HOMES_property_price_postfix,,per month,,pro Monat,,,
custom_field,,preise->preis_zeiteinheit:zeiteinheit:JAHR,REAL_HOMES_property_price_postfix,,per year,,pro Jahr,,,
custom_field,,flaechen->nutzflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->gesamtflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->ladenflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->lagerflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->verkaufsflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->freiflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->bueroflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->bueroteilflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->fensterfront,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->verwaltungsflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->gastroflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->grundstuecksflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->gesamtflaeche,REAL_HOMES_property_size,integer,,,,,1.3.6,2017-11-10
custom_field,,flaechen->wohnflaeche,REAL_HOMES_property_size,integer,,,,,1.1.0,2016-01-14
custom_field,,flaechen->grundstuecksflaeche,REAL_HOMES_property_lot_size,integer,,,,,1.4.2,2019-02-19
custom_field,,flaechen->anzahl_schlafzimmer,REAL_HOMES_property_bedrooms,integer,,,,,,
custom_field,,flaechen->anzahl_badezimmer,REAL_HOMES_property_bathrooms,integer,,,,,,
#custom_field,,preise->stp_garage:anzahl,REAL_HOMES_property_garage,integer,,,,,,
custom_field,,zustand_angaben->baujahr,REAL_HOMES_property_year_built,,,,,,1.3.5,2017-10-26
,,,,,,,,,,
custom_field,,zustand_angaben->user_defined_simplefield:feldname:epass_wertklasse,REAL_HOMES_energy_class,,,,,,1.5.0,2019-07-17
custom_field,,zustand_angaben->energiepass->energieverbrauchkennwert,REAL_HOMES_energy_performance,epass_unit,,,,,1.5.0,2019-07-17
custom_field,,zustand_angaben->energiepass->endenergiebedarf,REAL_HOMES_energy_performance,epass_unit,,,,,1.5.0,2019-07-17
,,,,,,,,,,
custom_field,,zustand_angaben->verkaufstatus:stand:VERKAUFT,inspiry_property_label,,Sold,,Verkauft,,1.3.2,2017-08-31
,,,,,,,,,,
custom_field,,verwaltung_techn->objektnr_extern,REAL_HOMES_property_id,,,,,,,
# Use external property ID also as translation ID in multilingual sites.,,,,,,,,,,
# Externe Objektnummer zusätzlich als Übersetzungs-ID in mehrsprachigen Websites verwenden.,,,,,,,,,,
custom_field,,verwaltung_techn->objektnr_extern,_immonex_translation_id,,,,,,,
,,,,,,,,,,
# Examples for setting the property „Featured“ as user_defined_simplefield (must be supported by the export system). ,,,,,,,,,,
# Beispiele für die Zuordnung der Eigenschaft „Featured“ als user_defined_simplefield (muss vom Exportsystem unterstützt werden).,,,,,,,,,,
#custom_field,,verwaltung_objekt->user_defined_simplefield:feldname:property_featured,REAL_HOMES_featured,,1,,,,,
,,,,,,,,,,
# Some of the following elements – if available – are used for geocoding automatically and must not be imported explicitly.,,,,,,,,,,
# Einige der folgenden Elemente werden – sofern vorhanden – automatisch für die Geocodierung verwendet und müssen nicht explizit importiert werden.,,,,,,,,,,
#custom_field,,geo->plz,,,Postcode,,PLZ,,,
#custom_field,,geo->ort,,,City,,Ort,,,
#custom_field,,geo->geokoordinaten:breitengrad,,,Latitude,,Breitengrad,,,
#custom_field,,geo->geokoordinaten:laengengrad,,,Longitude,,Längengrad,,,
#custom_field,,geo->strasse,,,Street,,Straße,,,
#custom_field,,geo->hausnummer,,,Street Number,,Hausnummer,,,
#custom_field,,geo->bundesland,,,State,,Bundesland,,,
custom_field,,geo->land:iso_land,_immonex_iso_country,,,,,,,
#custom_field,,geo->gemeindecode,,,Communal Code,,Gemeindecode,,,
#custom_field,,geo->flur,,,Cadastral District,,Flur,,,
#custom_field,,geo->flurstueck,,,Sub-plot,,Flurstück,,,
#custom_field,,geo->gemarkung,,,Communal District,,Gemarkung,,,
,,,,,,,,,,
custom_field,,flaechen->grundstuecksflaeche,REAL_HOMES_additional_details+,sqm,,Plot Area,,Grundstücksfläche,1.1.0,2016-01-14
custom_field,,flaechen->anzahl_zimmer,REAL_HOMES_additional_details+,number_format:0,,Total Rooms,,Zimmer insgesamt,1.1.0,2016-01-15
custom_field,,flaechen->balkon_terrasse_flaeche,REAL_HOMES_additional_details+,sqm,,Balcony/Terrace Space,,Balkon-/Terrassenfläche,,
custom_field,,flaechen->anzahl_stellplaetze,REAL_HOMES_additional_details+,,,Number of Car Spaces,,Anzahl Stellplätze,,
custom_field,,ausstattung->heizungsart:OFEN+,REAL_HOMES_additional_details+,,Heating by Stove,Heating Type,Ofenheizung,Heizungsart,,
custom_field,,ausstattung->heizungsart:ETAGE+,REAL_HOMES_additional_details+,,Self-contained Central Heating,Heating Type,Etagenheizung,Heizungsart,,
custom_field,,ausstattung->heizungsart:ZENTRAL+,REAL_HOMES_additional_details+,,Central Heating,Heating Type,Zentralheizung,Heizungsart,,
custom_field,,ausstattung->heizungsart:FERN+,REAL_HOMES_additional_details+,,District Heating,Heating Type,Fernheizung,Heizungsart,1.8.0,2024-07-22
custom_field,,ausstattung->heizungsart:FUSSBODEN+,REAL_HOMES_additional_details+,,Underfloor Heating,Heating Type,Fußbodenheizung,Heizungsart,,
,,,,,,,,,,
custom_field,,geo->lage_gebiet:gebiete:WOHN,REAL_HOMES_additional_details+,,Residential Area,Location/Area,Wohngebiet,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:GEWERBE,REAL_HOMES_additional_details+,,Commercial Area,Location/Area,Gewerbegebiet,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:INDUSTRIE,REAL_HOMES_additional_details+,,Industrial Area,Location/Area,Industriegebiet,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:MISCH,REAL_HOMES_additional_details+,,Mixed Use Area,Location/Area,Mischgebiet,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:NEUBAU,REAL_HOMES_additional_details+,,Developing Area,Location/Area,Neubaugebiet,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:ORTSLAGE,REAL_HOMES_additional_details+,,Town / Village,Location/Area,Ortslage,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:SIEDLUNG,REAL_HOMES_additional_details+,,Housing Estate,Location/Area,Siedlung,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:STADTRAND,REAL_HOMES_additional_details+,,City Limits,Location/Area,Stadtrand,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:STADTTEIL,REAL_HOMES_additional_details+,,District,Location/Area,Stadtteil,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:STADTZENTRUM,REAL_HOMES_additional_details+,,Downtown,Location/Area,Stadtzentrum,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:NEBENZENTRUM,REAL_HOMES_additional_details+,,Outskirts,Location/Area,Nebenzentrum,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:1A,REAL_HOMES_additional_details+,,Prime,Location/Area,1A,Lage/Gebiet,1.1.9,2016-07-15
custom_field,,geo->lage_gebiet:gebiete:1B,REAL_HOMES_additional_details+,,Subprime,Location/Area,1B,Lage/Gebiet,1.1.9,2016-07-15
,,,,,,,,,,
custom_field,,zustand_angaben->bebaubar_nach:bebaubar_attr:34_NACHBARSCHAFT,REAL_HOMES_additional_details+,,Neighborhood (§ 34 BauGB),Buildable according to,Nachbarschaft (§ 34 BauGB),Bebaubar nach,1.7.3,2023-03-27
custom_field,,zustand_angaben->bebaubar_nach:bebaubar_attr:35_AUSSENGEBIET,REAL_HOMES_additional_details+,,Outer Area (§ 35 BauGB),Buildable according to,Außengebiet (§ 35 BauGB),Bebaubar nach,1.7.3,2023-03-27
custom_field,,zustand_angaben->bebaubar_nach:bebaubar_attr:B_PLAN,REAL_HOMES_additional_details+,,Development Plan,Buildable according to,Bebauungsplan,Bebaubar nach,1.7.3,2023-03-27
custom_field,,zustand_angaben->bebaubar_nach:bebaubar_attr:KEIN_BAULAND,REAL_HOMES_additional_details+,,No Building Land,Buildable according to,Kein Bauland,Bebaubar nach,1.7.3,2023-03-27
custom_field,,zustand_angaben->bebaubar_nach:bebaubar_attr:BAUERWARTUNGSLAND,REAL_HOMES_additional_details+,,Building Expectation Land,Buildable according to,Bauerwartungsland,Bebaubar nach,1.7.3,2023-03-27
custom_field,,zustand_angaben->bebaubar_nach:bebaubar_attr:LAENDERSPEZIFISCH,REAL_HOMES_additional_details+,,Country-specific,Buildable according to,länderspezifisch,Bebaubar nach,1.7.3,2023-03-27
custom_field,,zustand_angaben->bebaubar_nach:bebaubar_attr:BAULAND_OHNE_B_PLAN,REAL_HOMES_additional_details+,,Building Land without Development Plan,Buildable according to,Bauland ohne Bebauungsplan,Bebaubar nach,1.7.3,2023-03-27
,,,,,,,,,,
custom_field,,geo->anzahl_etagen,REAL_HOMES_additional_details+,number_format:1,,Number of Floors,,Anzahl Etagen,,
custom_field,,geo->etage!=0,REAL_HOMES_additional_details+,,,Floor,,Etage,1.7.5,2023-12-21
custom_field,,geo->etage=0,REAL_HOMES_additional_details+,,GF,Floor,EG,Etage,1.7.5,2023-12-21
custom_field,,geo->wohnungsnr,REAL_HOMES_additional_details+,,,Flat Number,,Wohnungsnummer,,
custom_field,,geo->regionaler_zusatz,REAL_HOMES_additional_details+,,,Additional Location Info,,Zusatzinformation zur Lage,,
custom_field,,geo->lage_im_bau:RECHTS+,REAL_HOMES_additional_details+,,Right,Location inside the Building,rechts,Lage im Gebäude,,
custom_field,,geo->lage_im_bau:VORNE+,REAL_HOMES_additional_details+,,in the Front,Location inside the Building,vorne,Lage im Gebäude,,
custom_field,,geo->lage_im_bau:HINTEN+,REAL_HOMES_additional_details+,,in the Rear,Location inside the Building,hinten,Lage im Gebäude,,
,,,,,,,,,,
"# The associated WordPress user will be determined by the contents of the nodes kontaktperson->titel, kontaktperson->vorname and kontaktperson->name automatically.",,,,,,,,,,
"# Der zugehörige WordPress-Benutzer wird anhand der Inhalte der Elemente kontaktperson->titel, kontaktperson->vorname und kontaktperson->name automatisch ermittelt.",,,,,,,,,,
#custom_field,contact,kontaktperson->email_zentrale,,,Email (Head Office),,E-Mail (Zentrale),,,
#custom_field,contact,kontaktperson->email_direkt,,,Email (Personal),,E-Mail (direkt),,,
#custom_field,contact,kontaktperson->tel_zentrale,,,Phone (Head Office),,Telefon (Zentrale),,,
#custom_field,contact,kontaktperson->tel_durchw,,,Phone (Call-through),,Telefon (Durchwahl),,,
#custom_field,contact,kontaktperson->tel_fax,,,Fax,,Fax,,,
#custom_field,contact,kontaktperson->tel_handy,,,Cellphone,,Mobil,,,
#custom_field,contact,kontaktperson->name,,,Last Name,,Name,,,
#custom_field,contact,kontaktperson->vorname,,,First Name,,Vorname,,,
#custom_field,contact,kontaktperson->titel,,,Title,,Titel,,,
#custom_field,contact,kontaktperson->anrede,,,Salutation,,Anrede,,,
#custom_field,contact,kontaktperson->firma,,,Company,,Firma,,,
#custom_field,contact,kontaktperson->zusatzfeld,,,Further Information,,Weitere Infos,,,
#custom_field,contact,kontaktperson->strasse,,,Street,,Straße,,,
#custom_field,contact,kontaktperson->hausnummer,,,Street Number,,Hausnummer,,,
#custom_field,contact,kontaktperson->plz,,,Postcode,,PLZ,,,
#custom_field,contact,kontaktperson->ort,,,City,,Ort,,,
#custom_field,contact,kontaktperson->postfach,,,PO Box,,Postfach,,,
#custom_field,contact,kontaktperson->postf_plz,,,PO Box Postcode,,Postfach-PLZ,,,
#custom_field,contact,kontaktperson->postf_ort,,,PO Box City,,Postfach-Ort,,,
#custom_field,contact,kontaktperson->land:iso_land,,,Country,,Land,,,
#custom_field,contact,kontaktperson->email_priv,,,Email (Private),,E-Mail (privat),,,
#custom_field,contact,kontaktperson->email_sonstige,,,Additional Email Address,,Sonstige E-Mail-Adresse,,,
#custom_field,contact,kontaktperson->email_sonstige:emailart:EM_ZENTRALE,,,Additional Email Address (Head Office),,Sonstige E-Mail-Adresse (Zentrale),,,
#custom_field,contact,kontaktperson->email_sonstige:emailart:EM_DIREKT,,,Additional Email Address (Personal),,Sonstige E-Mail-Adresse (direkt),,,
#custom_field,contact,kontaktperson->email_sonstige:emailart:EM_PRIVAT,,,Additional Email Address (Private),,Sonstige E-Mail-Adresse (privat),,,
#custom_field,contact,kontaktperson->email_sonstige:emailart:EM_SONSTIGE,,,Additional Email Address (Other),,Sonstige E-Mail-Adresse (sonstige),,,
#custom_field,contact,kontaktperson->email_sonstige:bemerkung,,,Additional Email Address – Remark,,Sonstige E-Mail-Adresse – Bemerkung,,,
#custom_field,contact,kontaktperson->tel_sonstige,,,Additional Phone Number,,Sonstige Telefonnummer,,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_ZENTRALE,,,Additional Phone Number (Head Office),,Sonstige Telefonnummer (Zentrale),,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_DURCHW,,,Additional Phone Number (Call-through),,Sonstige Telefonnummer (Durchwahl),,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_PRIVAT,,,Additional Phone Number (Private),,Sonstige Telefonnummer (privat),,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_HANDY,,,Additional Phone Number (Mobile Phone),,Sonstige Telefonnummer (mobil),,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_FAX,,,Additional Fax Number,,Sonstige Faxnummer,,,
#custom_field,contact,kontaktperson->tel_sonstige:telefonart:TEL_SONSTIGE,,,Additional Phone Number (Other),,Sonstige Telefonnummer (sonstige),,,
#custom_field,contact,kontaktperson->tel_sonstige:bemerkung,,,Additional Phone Number – Remark,,Sonstige Telefonnummer – Bemerkung,,,
#custom_field,contact,kontaktperson->url,,,URL,,URL,,,
#custom_field,contact,kontaktperson->personennummer,,,Person ID,,Personennummer,,,
,,,,,,,,,,
#custom_field,prices,preise->kaufpreisnetto*,REAL_HOMES_additional_details+,currency,,Purchase Price excl. VAT,,Netto-Kaufpreis,1.2.0,2016-12-07
#custom_field,prices,preise->kaufpreisnetto:kaufpreisust,REAL_HOMES_additional_details+,currency,,Purchase Price VAT,,Kaufpreis-MwSt.,,
custom_field,prices,preise->nettokaltmiete,REAL_HOMES_additional_details+,currency,,Net Cold Rent,,Nettokaltmiete,1.5.0,2019-07-17
